Time;UR_INT;T_INT;UR_EXT;T_EXT
2024-07-18 13:04:21; 48.00; 28.00; 40.00; 27.90
2024-07-18 13:04:31; 47.00; 28.00; 41.00; 28.00
2024-07-18 13:04:41; 47.00; 28.00; 41.00; 28.00
2024-07-18 13:04:51; 47.00; 28.00; 41.00; 28.00
2024-07-18 13:05:01; 47.00; 28.00; 41.00; 28.00
2024-07-18 13:05:12; 48.00; 28.00; 41.00; 28.00
2024-07-18 13:05:22; 47.00; 28.00; 41.00; 28.00
2024-07-18 13:05:32; 53.00; 28.00; 42.00; 28.00
2024-07-18 13:05:42; 48.00; 28.00; 42.00; 28.00
2024-07-18 13:05:52; 48.00; 28.00; 41.00; 28.00
2024-07-18 13:06:02; 47.00; 28.00; 41.00; 28.00
2024-07-18 13:06:12; 47.00; 28.00; 41.00; 28.10
2024-07-18 13:06:22; 47.00; 28.00; 41.00; 28.10
2024-07-18 13:06:32; 49.00; 28.00; 41.00; 28.20
2024-07-18 13:06:42; 48.00; 28.00; 41.00; 28.20
2024-07-18 13:06:52; 49.00; 29.00; 42.00; 28.40
2024-07-18 13:07:02; 50.00; 29.00; 42.00; 28.50
2024-07-18 13:07:12; 49.00; 29.00; 42.00; 28.60
2024-07-18 13:07:22; 46.00; 29.00; 40.00; 28.70
2024-07-18 13:07:32; 45.00; 29.00; 39.00; 28.70
2024-07-18 13:07:43; 45.00; 29.00; 39.00; 28.70
2024-07-18 13:07:53; 45.00; 29.00; 39.00; 28.70
2024-07-18 13:08:03; 43.00; 29.00; 38.00; 28.70
2024-07-18 13:08:13; 43.00; 29.00; 37.00; 28.70
2024-07-18 13:08:23; 44.00; 29.00; 38.00; 28.70
2024-07-18 13:08:33; 44.00; 29.00; 38.00; 28.60
2024-07-18 13:08:43; 44.00; 29.00; 38.00; 28.60
2024-07-18 13:08:53; 43.00; 29.00; 38.00; 28.50
2024-07-18 13:09:03; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:09:13; 42.00; 29.00; 37.00; 28.40
2024-07-18 13:09:23; 42.00; 29.00; 37.00; 28.20
2024-07-18 13:09:33; 44.00; 29.00; 38.00; 28.20
2024-07-18 13:09:43; 44.00; 29.00; 39.00; 28.20
2024-07-18 13:09:53; 44.00; 29.00; 39.00; 28.10
2024-07-18 13:10:03; 43.00; 29.00; 39.00; 28.10
2024-07-18 13:10:13; 44.00; 29.00; 39.00; 28.10
2024-07-18 13:10:24; 44.00; 29.00; 39.00; 28.10
2024-07-18 13:10:34; 43.00; 29.00; 39.00; 28.10
2024-07-18 13:10:44; 42.00; 29.00; 38.00; 28.10
2024-07-18 13:10:54; 42.00; 29.00; 38.00; 28.00
2024-07-18 13:11:04; 43.00; 29.00; 39.00; 28.10
2024-07-18 13:11:14; 44.00; 29.00; 40.00; 28.10
2024-07-18 13:11:24; 43.00; 29.00; 39.00; 28.20
2024-07-18 13:11:34; 44.00; 30.00; 39.00; 28.20
2024-07-18 13:11:44; 44.00; 30.00; 39.00; 28.40
2024-07-18 13:11:54; 44.00; 30.00; 39.00; 28.50
2024-07-18 13:12:04; 44.00; 30.00; 40.00; 28.60
2024-07-18 13:12:14; 42.00; 30.00; 38.00; 28.70
2024-07-18 13:12:24; 41.00; 30.00; 37.00; 28.70
2024-07-18 13:12:34; 41.00; 30.00; 37.00; 28.70
2024-07-18 13:12:44; 41.00; 30.00; 37.00; 28.70
2024-07-18 13:12:54; 42.00; 30.00; 37.00; 28.70
2024-07-18 13:13:05; 42.00; 30.00; 37.00; 28.70
2024-07-18 13:13:15; 42.00; 30.00; 37.00; 28.80
2024-07-18 13:13:25; 42.00; 30.00; 37.00; 28.90
